tract,total_pop_20,bpop_20,hpop_20,asian_nhpi_pop_20,amin_pop_20,other_pop_20,white_pop_20,total_vap_20,bvap_20,hvap_20,asian_nhpi_vap_20,amin_vap_20,other_vap_20,white_vap_20,pres_08_dem,pres_08_rep,pres_12_dem,pres_12_rep,pres_16_dem,pres_16_rep,gov_18_dem,gov_18_rep,ag_18_dem,ag_18_rep,pres_20_dem,pres_20_rep
06037191901,3563.0,405.0,886.0,402.0,33.0,64.0,1773.0,3292.0,372.0,788.0,374.0,30.0,52.0,1676.0,984.0,164.0,937.0,156.0,1172.0,149.0,1043.0,149.0,1050.0,133.0,1471.0,243.0
06037191902,2961.0,192.0,402.0,380.0,27.0,55.0,1905.0,2489.0,169.0,335.0,343.0,27.0,35.0,1580.0,1202.0,322.0,1115.0,304.0,1120.0,220.0,1129.0,237.0,1139.0,219.0,1344.0,357.0
06037192001,2574.0,167.0,314.0,240.0,18.0,61.0,1774.0,2244.0,156.0,280.0,210.0,15.0,44.0,1539.0,859.0,245.0,907.0,232.0,981.0,185.0,863.0,173.0,878.0,158.0,1108.0,348.0
06037192002,2550.0,106.0,290.0,218.0,10.0,52.0,1874.0,2210.0,71.0,253.0,186.0,10.0,49.0,1641.0,1181.0,258.0,986.0,246.0,1118.0,187.0,1032.0,182.0,1038.0,164.0,1176.0,282.0
06037192300,2863.0,189.0,282.0,540.0,13.0,23.0,1816.0,2500.0,161.0,244.0,447.0,10.0,23.0,1615.0,1044.0,303.0,1198.0,346.0,1265.0,253.0,1218.0,276.0,1213.0,266.0,1398.0,347.0
06037192410,3573.0,227.0,681.0,892.0,14.0,64.0,1695.0,3125.0,192.0,558.0,787.0,13.0,54.0,1521.0,1311.0,279.0,1310.0,247.0,1587.0,210.0,1377.0,234.0,1391.0,202.0,1874.0,294.0
06037192420,3645.0,214.0,1416.0,1295.0,15.0,72.0,633.0,3127.0,190.0,1138.0,1149.0,12.0,41.0,597.0,569.0,200.0,643.0,142.0,918.0,113.0,825.0,171.0,849.0,129.0,1176.0,258.0
06037192510,3508.0,116.0,1837.0,1266.0,24.0,24.0,241.0,2890.0,93.0,1444.0,1104.0,13.0,12.0,224.0,523.0,198.0,541.0,134.0,785.0,107.0,662.0,129.0,670.0,111.0,1084.0,270.0
06037192520,4326.0,147.0,3023.0,774.0,5.0,42.0,335.0,3430.0,134.0,2288.0,683.0,4.0,23.0,298.0,651.0,177.0,667.0,125.0,898.0,90.0,727.0,120.0,765.0,83.0,1003.0,222.0
06037192610,4149.0,217.0,2749.0,597.0,21.0,38.0,527.0,3359.0,185.0,2129.0,516.0,21.0,22.0,486.0,664.0,127.0,699.0,102.0,942.0,102.0,796.0,136.0,827.0,100.0,1104.0,241.0
06037192620,3260.0,166.0,1946.0,822.0,4.0,42.0,280.0,2661.0,145.0,1506.0,728.0,4.0,32.0,246.0,441.0,113.0,583.0,88.0,669.0,65.0,563.0,98.0,588.0,73.0,742.0,170.0
06037192700,3550.0,252.0,1903.0,792.0,26.0,32.0,545.0,3036.0,215.0,1525.0,716.0,26.0,31.0,523.0,577.0,134.0,627.0,114.0,849.0,90.0,750.0,118.0,763.0,93.0,1073.0,220.0
06037194101,3236.0,191.0,410.0,281.0,25.0,40.0,2289.0,2917.0,173.0,365.0,236.0,19.0,32.0,2092.0,1338.0,252.0,1213.0,268.0,1276.0,196.0,1283.0,206.0,1274.0,205.0,1522.0,380.0
06037194102,3462.0,224.0,212.0,302.0,20.0,60.0,2644.0,2947.0,163.0,159.0,247.0,20.0,60.0,2298.0,1284.0,408.0,1316.0,477.0,1262.0,329.0,1299.0,366.0,1307.0,346.0,1639.0,458.0
06037194200,3596.0,116.0,281.0,247.0,26.0,62.0,2864.0,3083.0,101.0,230.0,206.0,26.0,49.0,2471.0,1820.0,368.0,1579.0,332.0,1912.0,274.0,1442.0,256.0,1444.0,240.0,1651.0,359.0
06037194300,2972.0,141.0,228.0,226.0,15.0,50.0,2312.0,2554.0,112.0,186.0,162.0,15.0,32.0,2047.0,1196.0,305.0,1108.0,334.0,1107.0,204.0,1181.0,239.0,1180.0,229.0,1421.0,295.0
06037194401,2559.0,195.0,312.0,264.0,12.0,68.0,1708.0,2328.0,169.0,281.0,230.0,12.0,51.0,1585.0,1013.0,211.0,964.0,211.0,1084.0,151.0,954.0,140.0,957.0,130.0,1241.0,220.0
06037194402,3146.0,116.0,274.0,306.0,23.0,51.0,2376.0,2957.0,109.0,256.0,278.0,23.0,43.0,2248.0,1593.0,297.0,1503.0,269.0,1618.0,188.0,1478.0,200.0,1489.0,175.0,1700.0,270.0
06037194500,2347.0,117.0,195.0,287.0,8.0,37.0,1703.0,2019.0,93.0,155.0,250.0,8.0,32.0,1481.0,756.0,203.0,795.0,241.0,903.0,170.0,822.0,187.0,819.0,181.0,1044.0,260.0
06037195100,4974.0,198.0,654.0,908.0,28.0,71.0,3115.0,4068.0,171.0,523.0,749.0,28.0,52.0,2545.0,2502.0,362.0,2399.0,310.0,2513.0,216.0,2515.0,252.0,2507.0,227.0,2932.0,278.0
06037195201,3080.0,102.0,516.0,413.0,18.0,77.0,1954.0,2699.0,82.0,440.0,359.0,14.0,55.0,1749.0,1399.0,215.0,1410.0,187.0,1469.0,130.0,1544.0,158.0,1536.0,150.0,1909.0,196.0
06037195202,3194.0,138.0,426.0,450.0,18.0,49.0,2113.0,2675.0,106.0,343.0,361.0,15.0,32.0,1818.0,1462.0,206.0,1407.0,177.0,1590.0,162.0,1583.0,162.0,1579.0,151.0,1873.0,210.0
06037195300,3070.0,107.0,749.0,464.0,14.0,44.0,1692.0,2755.0,92.0,644.0,411.0,11.0,43.0,1554.0,1406.0,217.0,1294.0,153.0,1557.0,167.0,1442.0,125.0,1453.0,112.0,1552.0,227.0
06037195400,4244.0,195.0,862.0,640.0,30.0,79.0,2438.0,3813.0,166.0,757.0,571.0,29.0,67.0,2223.0,2395.0,284.0,2151.0,204.0,2301.0,159.0,2195.0,186.0,2187.0,165.0,2571.0,245.0
06037195500,4991.0,193.0,1280.0,995.0,26.0,80.0,2417.0,4443.0,157.0,1102.0,895.0,26.0,67.0,2196.0,1914.0,345.0,2182.0,330.0,2423.0,224.0,2384.0,310.0,2408.0,262.0,2746.0,293.0
06037195600,3056.0,150.0,1483.0,394.0,18.0,38.0,973.0,2674.0,137.0,1235.0,346.0,18.0,31.0,907.0,1000.0,173.0,1027.0,139.0,1169.0,112.0,1107.0,121.0,1132.0,96.0,1375.0,182.0
06037195710,3939.0,177.0,2253.0,580.0,12.0,37.0,880.0,3296.0,151.0,1780.0,501.0,12.0,32.0,820.0,673.0,181.0,883.0,156.0,1107.0,126.0,941.0,121.0,962.0,98.0,1448.0,233.0
06037195720,1896.0,77.0,929.0,233.0,5.0,33.0,619.0,1705.0,75.0,795.0,214.0,4.0,32.0,585.0,530.0,106.0,676.0,77.0,782.0,69.0,736.0,76.0,744.0,60.0,751.0,102.0
06037195802,2744.0,150.0,1326.0,745.0,16.0,22.0,485.0,2327.0,123.0,1060.0,654.0,15.0,18.0,457.0,470.0,159.0,561.0,93.0,691.0,84.0,663.0,92.0,667.0,83.0,836.0,194.0
06037195803,2457.0,145.0,820.0,362.0,30.0,37.0,1063.0,2192.0,114.0,680.0,341.0,22.0,34.0,1001.0,979.0,130.0,982.0,107.0,1101.0,81.0,1071.0,105.0,1086.0,84.0,1414.0,134.0
06037195804,2459.0,89.0,1081.0,448.0,12.0,23.0,806.0,2145.0,74.0,893.0,398.0,12.0,20.0,748.0,798.0,185.0,717.0,129.0,825.0,90.0,854.0,106.0,875.0,85.0,982.0,150.0
06037195901,2248.0,97.0,659.0,435.0,16.0,18.0,1023.0,2020.0,83.0,572.0,362.0,16.0,16.0,971.0,780.0,118.0,863.0,76.0,958.0,53.0,956.0,51.0,963.0,41.0,1056.0,75.0
06037195902,1848.0,95.0,380.0,283.0,15.0,20.0,1055.0,1668.0,81.0,343.0,236.0,11.0,16.0,981.0,941.0,101.0,882.0,78.0,998.0,57.0,954.0,77.0,957.0,68.0,987.0,74.0
06037195903,1988.0,101.0,835.0,372.0,11.0,22.0,647.0,1797.0,86.0,726.0,337.0,11.0,16.0,621.0,677.0,114.0,721.0,75.0,827.0,70.0,766.0,83.0,765.0,62.0,1061.0,112.0
06037197200,3287.0,59.0,1703.0,1168.0,22.0,18.0,317.0,2773.0,35.0,1359.0,1059.0,18.0,18.0,284.0,851.0,282.0,954.0,220.0,1030.0,188.0,881.0,199.0,901.0,162.0,1495.0,306.0
06037197300,3650.0,124.0,1363.0,541.0,27.0,42.0,1553.0,3238.0,109.0,1125.0,502.0,22.0,35.0,1445.0,1416.0,229.0,1470.0,148.0,1717.0,125.0,1616.0,133.0,1635.0,114.0,1895.0,186.0
06037197410,3707.0,149.0,1171.0,435.0,22.0,63.0,1867.0,3235.0,123.0,993.0,359.0,17.0,54.0,1689.0,1586.0,219.0,1606.0,162.0,1740.0,163.0,1724.0,183.0,1743.0,155.0,1920.0,195.0
06037197420,3376.0,148.0,1664.0,416.0,28.0,31.0,1089.0,2895.0,135.0,1319.0,369.0,27.0,31.0,1014.0,1045.0,165.0,973.0,117.0,1324.0,102.0,1264.0,144.0,1292.0,107.0,1560.0,188.0
06037197500,3973.0,164.0,1932.0,490.0,22.0,48.0,1317.0,3437.0,144.0,1555.0,448.0,19.0,48.0,1223.0,1048.0,153.0,1191.0,127.0,1343.0,105.0,1326.0,133.0,1343.0,102.0,1665.0,163.0
06037197600,2431.0,104.0,1105.0,387.0,13.0,22.0,800.0,2098.0,84.0,858.0,361.0,13.0,22.0,760.0,550.0,98.0,576.0,62.0,769.0,65.0,712.0,78.0,726.0,64.0,657.0,88.0
06037197700,4565.0,248.0,1375.0,1936.0,29.0,57.0,920.0,4036.0,227.0,1120.0,1720.0,29.0,46.0,894.0,847.0,252.0,845.0,159.0,1217.0,169.0,1102.0,173.0,1124.0,149.0,1403.0,303.0
06037199001,2552.0,69.0,1637.0,740.0,7.0,10.0,89.0,1899.0,43.0,1152.0,630.0,3.0,7.0,64.0,341.0,88.0,308.0,46.0,405.0,45.0,273.0,53.0,283.0,36.0,624.0,137.0
06037199002,2913.0,154.0,1713.0,713.0,14.0,11.0,308.0,2422.0,113.0,1337.0,653.0,14.0,9.0,296.0,272.0,53.0,425.0,61.0,546.0,52.0,531.0,85.0,556.0,57.0,722.0,153.0
06037199110,2377.0,51.0,1881.0,196.0,29.0,12.0,208.0,1922.0,42.0,1477.0,175.0,25.0,10.0,193.0,633.0,124.0,552.0,64.0,724.0,89.0,635.0,91.0,654.0,72.0,794.0,149.0
06037199120,3777.0,153.0,2678.0,680.0,12.0,22.0,232.0,2971.0,119.0,2012.0,602.0,10.0,13.0,215.0,502.0,97.0,565.0,58.0,821.0,85.0,581.0,91.0,603.0,66.0,992.0,164.0
06037199201,3584.0,103.0,2319.0,942.0,5.0,22.0,193.0,2832.0,69.0,1764.0,814.0,5.0,15.0,165.0,564.0,107.0,604.0,78.0,712.0,75.0,595.0,95.0,624.0,71.0,957.0,183.0
06037199202,2785.0,85.0,2034.0,282.0,8.0,22.0,354.0,2208.0,48.0,1570.0,239.0,8.0,21.0,322.0,529.0,92.0,635.0,81.0,806.0,95.0,706.0,109.0,737.0,85.0,985.0,165.0
06037199300,3545.0,137.0,2059.0,454.0,17.0,30.0,848.0,2984.0,105.0,1684.0,396.0,17.0,27.0,755.0,1113.0,196.0,1094.0,128.0,1254.0,144.0,1186.0,184.0,1224.0,147.0,1554.0,235.0
06037199400,4470.0,98.0,3321.0,700.0,17.0,26.0,308.0,3547.0,64.0,2568.0,605.0,11.0,20.0,279.0,876.0,156.0,913.0,103.0,1014.0,105.0,905.0,124.0,919.0,101.0,1298.0,201.0
06037199700,3393.0,139.0,2171.0,508.0,12.0,44.0,519.0,2804.0,120.0,1709.0,450.0,5.0,31.0,489.0,717.0,112.0,753.0,84.0,917.0,76.0,808.0,85.0,812.0,65.0,974.0,162.0
06037199801,3036.0,59.0,1930.0,943.0,7.0,5.0,92.0,2344.0,45.0,1456.0,752.0,7.0,0.0,84.0,534.0,71.0,503.0,56.0,609.0,68.0,479.0,84.0,490.0,59.0,733.0,143.0
06037199802,2144.0,37.0,1156.0,877.0,11.0,10.0,53.0,1711.0,27.0,874.0,744.0,11.0,5.0,50.0,318.0,59.0,340.0,37.0,385.0,45.0,305.0,53.0,314.0,38.0,519.0,100.0
06037199900,2641.0,90.0,2001.0,459.0,2.0,13.0,76.0,2051.0,63.0,1528.0,379.0,0.0,13.0,68.0,367.0,69.0,397.0,67.0,422.0,46.0,346.0,57.0,360.0,46.0,624.0,121.0
06037201110,2332.0,69.0,1723.0,264.0,4.0,14.0,258.0,1926.0,56.0,1373.0,242.0,3.0,10.0,242.0,640.0,161.0,591.0,111.0,730.0,97.0,677.0,119.0,695.0,96.0,851.0,180.0
06037201120,4395.0,235.0,3234.0,440.0,17.0,31.0,438.0,3461.0,175.0,2478.0,393.0,7.0,20.0,388.0,877.0,226.0,926.0,174.0,1102.0,156.0,927.0,183.0,950.0,149.0,1362.0,311.0
06037201200,2362.0,46.0,1944.0,198.0,14.0,10.0,150.0,1861.0,29.0,1500.0,182.0,14.0,3.0,133.0,562.0,93.0,609.0,91.0,771.0,91.0,561.0,95.0,584.0,68.0,759.0,137.0
06037201301,3409.0,128.0,2454.0,509.0,17.0,23.0,278.0,2754.0,98.0,1950.0,447.0,6.0,10.0,243.0,854.0,161.0,901.0,134.0,992.0,113.0,814.0,155.0,838.0,116.0,1242.0,235.0
06037201302,3882.0,283.0,1039.0,1551.0,16.0,50.0,943.0,3449.0,230.0,872.0,1409.0,15.0,45.0,878.0,1242.0,383.0,1209.0,339.0,1223.0,267.0,1245.0,318.0,1257.0,295.0,1721.0,358.0
06037201401,4701.0,205.0,3625.0,481.0,19.0,16.0,355.0,3638.0,143.0,2725.0,430.0,14.0,13.0,313.0,956.0,189.0,1088.0,153.0,1348.0,169.0,979.0,171.0,1003.0,133.0,1590.0,298.0
06037201402,4046.0,61.0,2944.0,762.0,24.0,15.0,240.0,3318.0,45.0,2337.0,682.0,17.0,11.0,226.0,1290.0,340.0,1147.0,205.0,1137.0,167.0,1146.0,215.0,1167.0,182.0,1282.0,266.0
06037201501,4974.0,115.0,4050.0,467.0,22.0,32.0,288.0,3949.0,77.0,3161.0,406.0,22.0,31.0,252.0,1259.0,287.0,1383.0,215.0,1406.0,178.0,1178.0,221.0,1220.0,160.0,1698.0,345.0
06037201503,3059.0,83.0,2586.0,194.0,9.0,22.0,165.0,2374.0,54.0,2002.0,157.0,7.0,7.0,147.0,677.0,109.0,592.0,71.0,665.0,66.0,598.0,91.0,619.0,66.0,944.0,163.0
06037201504,2254.0,47.0,1807.0,248.0,7.0,8.0,137.0,1755.0,38.0,1394.0,199.0,5.0,7.0,112.0,603.0,106.0,492.0,77.0,586.0,73.0,517.0,91.0,535.0,68.0,881.0,173.0
06037201601,2183.0,51.0,1648.0,308.0,10.0,6.0,160.0,1737.0,45.0,1263.0,275.0,10.0,4.0,140.0,575.0,143.0,577.0,92.0,634.0,74.0,568.0,115.0,593.0,79.0,766.0,166.0
06037201602,2686.0,41.0,2146.0,283.0,18.0,13.0,185.0,2141.0,32.0,1675.0,249.0,10.0,13.0,162.0,606.0,149.0,791.0,123.0,927.0,123.0,715.0,147.0,725.0,119.0,995.0,218.0
06037201700,5055.0,476.0,3196.0,787.0,28.0,44.0,524.0,4296.0,434.0,2594.0,715.0,28.0,34.0,491.0,1202.0,251.0,1137.0,166.0,1390.0,184.0,1069.0,194.0,1088.0,163.0,1649.0,283.0
06037203100,4688.0,128.0,4304.0,133.0,8.0,23.0,92.0,3312.0,84.0,3018.0,120.0,5.0,15.0,70.0,401.0,48.0,795.0,73.0,855.0,71.0,672.0,112.0,698.0,71.0,1067.0,212.0
06037203200,4264.0,77.0,3910.0,88.0,11.0,31.0,147.0,3218.0,54.0,2935.0,72.0,6.0,23.0,128.0,656.0,79.0,814.0,80.0,942.0,64.0,789.0,93.0,814.0,65.0,1129.0,183.0
06037203300,2280.0,333.0,1434.0,281.0,15.0,7.0,210.0,1746.0,232.0,1025.0,266.0,15.0,5.0,203.0,238.0,57.0,292.0,48.0,389.0,48.0,264.0,44.0,274.0,30.0,447.0,91.0
06037203500,2751.0,82.0,2207.0,298.0,9.0,15.0,140.0,2203.0,72.0,1707.0,273.0,7.0,15.0,129.0,589.0,122.0,477.0,74.0,595.0,57.0,533.0,91.0,536.0,61.0,679.0,144.0
06037203601,2662.0,36.0,2539.0,25.0,8.0,11.0,43.0,1970.0,20.0,1874.0,21.0,6.0,8.0,41.0,290.0,49.0,515.0,44.0,593.0,48.0,503.0,73.0,534.0,43.0,639.0,107.0
06037203602,2124.0,51.0,1917.0,59.0,4.0,6.0,87.0,1576.0,42.0,1410.0,40.0,3.0,2.0,79.0,443.0,69.0,445.0,40.0,450.0,35.0,361.0,56.0,383.0,33.0,532.0,98.0
06037203710,3087.0,35.0,2898.0,62.0,4.0,11.0,77.0,2281.0,30.0,2127.0,56.0,2.0,7.0,59.0,319.0,28.0,541.0,38.0,617.0,34.0,513.0,64.0,529.0,38.0,761.0,119.0
06037203720,3580.0,75.0,3289.0,87.0,9.0,19.0,101.0,2700.0,57.0,2469.0,74.0,9.0,4.0,87.0,194.0,22.0,629.0,34.0,797.0,62.0,593.0,80.0,619.0,57.0,899.0,115.0
06037203800,4502.0,69.0,4226.0,79.0,4.0,10.0,114.0,3353.0,55.0,3123.0,70.0,1.0,3.0,101.0,734.0,92.0,925.0,87.0,1094.0,83.0,888.0,135.0,931.0,91.0,1238.0,192.0
06037203900,2611.0,29.0,2472.0,33.0,0.0,10.0,67.0,2011.0,18.0,1905.0,27.0,0.0,8.0,53.0,620.0,78.0,585.0,51.0,674.0,54.0,608.0,81.0,628.0,54.0,775.0,128.0
06037204110,2811.0,29.0,2664.0,36.0,6.0,15.0,61.0,2117.0,17.0,2003.0,30.0,6.0,7.0,54.0,69.0,10.0,628.0,63.0,675.0,63.0,573.0,80.0,600.0,49.0,788.0,119.0
06037204120,2368.0,32.0,2249.0,36.0,0.0,9.0,42.0,1807.0,24.0,1714.0,28.0,0.0,3.0,38.0,183.0,31.0,485.0,54.0,543.0,47.0,480.0,55.0,497.0,36.0,697.0,106.0
06037204200,3393.0,82.0,3101.0,101.0,8.0,9.0,92.0,2434.0,61.0,2191.0,100.0,8.0,0.0,74.0,78.0,11.0,479.0,55.0,556.0,38.0,466.0,78.0,486.0,56.0,827.0,116.0
06037204300,4433.0,69.0,4147.0,96.0,3.0,2.0,116.0,3384.0,45.0,3146.0,94.0,2.0,2.0,95.0,157.0,20.0,821.0,64.0,989.0,76.0,779.0,80.0,815.0,49.0,1146.0,160.0
06037204410,2174.0,59.0,1929.0,87.0,5.0,9.0,85.0,1613.0,45.0,1394.0,85.0,0.0,9.0,80.0,142.0,17.0,309.0,33.0,414.0,37.0,345.0,59.0,369.0,34.0,404.0,65.0
06037204420,2870.0,108.0,2624.0,48.0,5.0,3.0,82.0,2130.0,84.0,1923.0,43.0,5.0,3.0,72.0,179.0,25.0,406.0,26.0,484.0,22.0,393.0,44.0,404.0,30.0,642.0,90.0
06037204600,3740.0,104.0,3353.0,102.0,18.0,7.0,156.0,2898.0,89.0,2542.0,96.0,18.0,6.0,147.0,201.0,18.0,719.0,53.0,808.0,56.0,693.0,67.0,714.0,45.0,977.0,140.0
06037204700,4632.0,36.0,4381.0,63.0,9.0,20.0,123.0,3473.0,27.0,3257.0,59.0,9.0,14.0,107.0,116.0,15.0,976.0,99.0,1065.0,92.0,947.0,125.0,975.0,86.0,1171.0,174.0
06037204810,5166.0,89.0,4875.0,68.0,7.0,26.0,101.0,3811.0,63.0,3578.0,65.0,5.0,12.0,88.0,280.0,42.0,927.0,63.0,1204.0,76.0,800.0,99.0,828.0,70.0,1307.0,203.0
06037204820,2055.0,20.0,1948.0,33.0,6.0,16.0,32.0,1556.0,12.0,1477.0,32.0,6.0,7.0,22.0,90.0,10.0,473.0,42.0,467.0,36.0,439.0,66.0,467.0,38.0,553.0,85.0
06037204910,3184.0,68.0,2986.0,38.0,5.0,15.0,72.0,2382.0,43.0,2232.0,36.0,1.0,7.0,63.0,518.0,75.0,523.0,44.0,687.0,66.0,390.0,65.0,408.0,49.0,808.0,143.0
06037204920,2537.0,52.0,2405.0,9.0,7.0,16.0,48.0,1903.0,41.0,1794.0,8.0,6.0,11.0,43.0,237.0,38.0,503.0,44.0,670.0,46.0,471.0,64.0,486.0,48.0,584.0,102.0
06037205110,3850.0,50.0,3686.0,41.0,7.0,20.0,46.0,2599.0,36.0,2485.0,29.0,7.0,3.0,39.0,97.0,13.0,411.0,26.0,529.0,24.0,345.0,31.0,351.0,22.0,729.0,96.0
06037205120,3858.0,131.0,3613.0,45.0,4.0,17.0,48.0,2783.0,83.0,2614.0,36.0,4.0,10.0,36.0,45.0,5.0,614.0,36.0,736.0,31.0,610.0,62.0,631.0,40.0,905.0,146.0
06037206010,3335.0,199.0,1588.0,1190.0,11.0,13.0,334.0,2695.0,131.0,1185.0,1057.0,7.0,13.0,302.0,479.0,132.0,540.0,72.0,402.0,57.0,572.0,92.0,578.0,86.0,1024.0,199.0
06037206020,5577.0,1863.0,2516.0,272.0,8.0,19.0,899.0,5555.0,1856.0,2516.0,266.0,8.0,17.0,892.0,85.0,24.0,392.0,72.0,321.0,34.0,195.0,29.0,195.0,27.0,608.0,250.0
06037206050,2312.0,150.0,1706.0,303.0,6.0,20.0,127.0,1867.0,105.0,1331.0,292.0,6.0,13.0,120.0,322.0,57.0,421.0,42.0,485.0,43.0,427.0,62.0,443.0,41.0,689.0,97.0
06037206051,2591.0,337.0,561.0,393.0,60.0,43.0,1197.0,2434.0,314.0,494.0,372.0,59.0,42.0,1153.0,422.0,42.0,513.0,46.0,814.0,60.0,800.0,69.0,803.0,62.0,886.0,119.0
06037206052,3296.0,263.0,444.0,1522.0,26.0,43.0,998.0,3065.0,233.0,387.0,1417.0,26.0,35.0,967.0,374.0,42.0,450.0,64.0,542.0,64.0,756.0,116.0,770.0,93.0,1193.0,226.0
06037206053,3261.0,150.0,2479.0,445.0,13.0,17.0,157.0,2672.0,134.0,1932.0,441.0,11.0,8.0,146.0,178.0,29.0,496.0,79.0,626.0,72.0,442.0,94.0,461.0,69.0,726.0,137.0
06037206054,2670.0,45.0,2137.0,430.0,0.0,7.0,51.0,2011.0,41.0,1550.0,370.0,0.0,1.0,49.0,215.0,49.0,332.0,60.0,486.0,59.0,358.0,78.0,367.0,59.0,644.0,152.0
06037206201,2647.0,511.0,629.0,827.0,52.0,29.0,599.0,2476.0,452.0,558.0,805.0,50.0,23.0,588.0,295.0,100.0,364.0,48.0,434.0,56.0,530.0,103.0,538.0,87.0,740.0,138.0
06037206202,3035.0,596.0,728.0,945.0,107.0,33.0,626.0,2911.0,545.0,686.0,929.0,103.0,31.0,617.0,261.0,115.0,308.0,56.0,420.0,55.0,544.0,108.0,552.0,89.0,695.0,133.0
06037206301,2074.0,1043.0,490.0,81.0,65.0,29.0,366.0,2012.0,1006.0,473.0,80.0,63.0,28.0,362.0,281.0,46.0,314.0,31.0,427.0,52.0,262.0,39.0,266.0,33.0,414.0,97.0
06037206302,1375.0,563.0,400.0,81.0,37.0,6.0,288.0,1307.0,542.0,374.0,70.0,35.0,6.0,280.0,292.0,38.0,647.0,47.0,428.0,86.0,374.0,90.0,380.0,75.0,227.0,50.0
06037206303,2858.0,1159.0,957.0,82.0,72.0,29.0,559.0,2822.0,1139.0,953.0,82.0,66.0,24.0,558.0,202.0,19.0,311.0,26.0,267.0,43.0,191.0,47.0,180.0,50.0,197.0,62.0
06037207101,3233.0,462.0,610.0,1576.0,17.0,47.0,521.0,2854.0,402.0,512.0,1400.0,17.0,37.0,486.0,386.0,132.0,376.0,86.0,494.0,76.0,422.0,87.0,429.0,71.0,868.0,164.0
06037207102,3374.0,283.0,873.0,1865.0,11.0,16.0,326.0,2891.0,231.0,660.0,1672.0,11.0,12.0,305.0,186.0,67.0,104.0,18.0,407.0,74.0,448.0,84.0,448.0,74.0,688.0,176.0
06037207103,2099.0,128.0,374.0,1406.0,8.0,11.0,172.0,1877.0,115.0,321.0,1259.0,8.0,9.0,165.0,177.0,81.0,187.0,42.0,347.0,60.0,296.0,57.0,297.0,50.0,508.0,121.0
06037207303,2311.0,382.0,353.0,672.0,13.0,30.0,861.0,2253.0,356.0,340.0,662.0,13.0,30.0,852.0,560.0,81.0,519.0,68.0,573.0,62.0,481.0,100.0,488.0,85.0,866.0,168.0
06037207304,2124.0,546.0,654.0,236.0,24.0,43.0,621.0,2041.0,522.0,625.0,222.0,23.0,41.0,608.0,521.0,113.0,736.0,98.0,895.0,94.0,629.0,89.0,631.0,81.0,799.0,115.0
06037207305,1181.0,154.0,255.0,190.0,9.0,7.0,566.0,1118.0,147.0,227.0,177.0,9.0,7.0,551.0,285.0,41.0,267.0,35.0,345.0,35.0,438.0,71.0,430.0,67.0,476.0,62.0
06037207306,2227.0,570.0,428.0,353.0,28.0,30.0,818.0,2136.0,530.0,390.0,342.0,28.0,30.0,816.0,161.0,24.0,604.0,48.0,586.0,48.0,621.0,80.0,617.0,77.0,679.0,89.0
06037207307,1160.0,412.0,198.0,144.0,20.0,26.0,360.0,1113.0,389.0,187.0,137.0,18.0,25.0,357.0,133.0,10.0,514.0,50.0,594.0,52.0,430.0,57.0,431.0,48.0,505.0,73.0
06037207308,1407.0,277.0,282.0,171.0,13.0,25.0,639.0,1333.0,252.0,271.0,165.0,8.0,25.0,612.0,161.0,13.0,379.0,37.0,450.0,40.0,438.0,57.0,440.0,47.0,602.0,98.0
06037207400,2002.0,479.0,576.0,399.0,14.0,7.0,527.0,1897.0,442.0,547.0,369.0,14.0,7.0,518.0,13.0,9.0,243.0,53.0,380.0,51.0,233.0,50.0,235.0,45.0,472.0,201.0
06037207501,2489.0,325.0,500.0,851.0,6.0,36.0,771.0,2278.0,290.0,429.0,785.0,2.0,36.0,736.0,521.0,217.0,508.0,162.0,767.0,158.0,565.0,128.0,572.0,114.0,588.0,250.0
06037207502,4113.0,639.0,651.0,1835.0,25.0,45.0,918.0,3938.0,591.0,605.0,1795.0,22.0,36.0,889.0,459.0,270.0,863.0,191.0,1029.0,182.0,891.0,220.0,845.0,196.0,1182.0,289.0
06037207711,2280.0,330.0,368.0,685.0,6.0,35.0,856.0,2121.0,296.0,323.0,642.0,6.0,32.0,822.0,154.0,49.0,256.0,48.0,436.0,67.0,469.0,86.0,471.0,72.0,700.0,169.0
06037207712,4737.0,590.0,591.0,1623.0,27.0,75.0,1831.0,4560.0,562.0,540.0,1576.0,27.0,70.0,1785.0,321.0,105.0,585.0,110.0,933.0,141.0,869.0,157.0,871.0,137.0,1578.0,340.0
06037207901,3645.0,523.0,527.0,1318.0,20.0,72.0,1185.0,3454.0,473.0,492.0,1254.0,20.0,72.0,1143.0,421.0,154.0,497.0,115.0,818.0,146.0,565.0,150.0,566.0,132.0,1098.0,227.0
06037207902,7405.0,930.0,1299.0,2544.0,34.0,87.0,2511.0,7041.0,861.0,1176.0,2439.0,31.0,81.0,2453.0,370.0,113.0,541.0,112.0,641.0,89.0,1246.0,263.0,1251.0,226.0,2221.0,455.0
06037208001,2494.0,323.0,1028.0,703.0,25.0,27.0,388.0,2138.0,283.0,797.0,633.0,25.0,20.0,380.0,93.0,23.0,329.0,37.0,444.0,43.0,437.0,58.0,435.0,42.0,708.0,124.0
06037208002,4113.0,265.0,3081.0,322.0,11.0,30.0,404.0,3177.0,207.0,2288.0,289.0,9.0,16.0,368.0,704.0,124.0,645.0,83.0,885.0,66.0,805.0,100.0,814.0,78.0,1145.0,182.0
